Plaza,Local_Consolidado,Fecha,Organico,Inorganico,Carton,Aluminio,Archivo,Plastico_Duro,Pet,Playo,Vidrio,Tetra_Pak,Chatarra
Plaza Puerto Cancún,LA PIZZARRA,6/7/2025,30.20,10.12,0.00,0.00,0.00,0.00,0.00,0.00,13.68,0.00,0.00
Plaza Mall,Plaza TECNOLOGIA,6/7/2025,0.00,67.65,4.50,0.80,0.00,0.00,6.65,0.00,0.00,0.00,0.00
Plaza Mall,El Globo,6/7/2025,2.75,3.60,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Waldos,6/7/2025,0.00,12.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Farmacia SIMILARES,6/7/2025,0.10,2.15,1.45,0.15,0.00,0.00,0.35,0.00,0.00,0.00,0.00
Plaza Mall,Uno Ramen,6/7/2025,11.20,7.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,6/7/2025,17.90,12.20,3.20,0.00,0.00,1.70,1.60,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,6/7/2025,11.70,8.30,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,6/7/2025,8.40,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,YOI KAZOKU,6/7/2025,9.60,5.60,2.30,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
Plaza Mall,Uno Ramen,6/7/2025,5.55,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,6/7/2025,16.55,2.35,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,6/7/2025,33.90,3.90,0.00,0.00,0.00,0.30,0.25,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,6/7/2025,5.75,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,El Globo,6/7/2025,2.90,1.65,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Farmacia SIMILARES,6/7/2025,0.00,1.20,0.85,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,6/7/2025,43.00,2.40,0.00,0.00,0.00,0.85,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Américas),6/7/2025,0.00,93.00,112.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,MARS BURGUER,7/7/2025,4.27,6.42,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,GRAN PUERTO DEL MAR,7/7/2025,37.60,15.12,1.85,0.77,0.00,0.00,0.00,0.00,15.71,0.00,0.00
Plaza Puerto Cancún,BOA LIVE THE RAID,7/7/2025,7.90,19.32,0.00,0.00,0.00,0.00,0.14,0.00,0.80,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,7/7/2025,8.96,6.51,0.81,1.16,0.00,0.00,0.16,0.00,8.18,0.00,0.00
Plaza Puerto Cancún,PRANA CAFÉ,7/7/2025,2.14,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,UTOPIA,7/7/2025,3.28,4.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,GRAN PUERTO DEL MAR,7/7/2025,4.68,8.21,1.56,0.63,0.00,0.00,0.00,0.00,8.39,0.00,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,7/7/2025,2.03,7.69,0.20,0.00,0.00,0.40,0.18,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,7/7/2025,3.11,1.02,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,7/7/2025,2.07,9.38,0.16,0.40,0.00,0.70,0.60,0.00,0.90,0.00,0.00
Plaza Puerto Cancún,PRANA CAFÉ,7/7/2025,7.26,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,STUDIO F (2024),7/7/2025,0.00,0.90,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),7/7/2025,10.00,15.00,2.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Malecón),7/7/2025,0.00,88.00,107.00,0.00,0.00,0.00,3.00,10.00,21.00,0.00,0.00
Plaza Puerto Cancún,AP PASILLOS,7/7/2025,0.00,77.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP BAÑOS,7/7/2025,0.00,77.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP BAÑOS,7/7/2025,0.00,21.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP GOURMET,7/7/2025,0.00,17.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,El Asadero (Malecón),7/7/2025,11.01,8.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Argentina,7/7/2025,18.16,8.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Africa - Tienda de mascotas,7/7/2025,0.00,6.02,0.00,0.00,0.00,0.00,0.00,0.00,6.10,0.00,0.00
Plaza Américas_Malecón,Italian Coffee,7/7/2025,1.05,6.02,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chapur,7/7/2025,0.00,20.10,0.00,0.00,0.00,0.00,6.10,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,7/7/2025,20.05,15.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,7/7/2025,0.00,7.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,7/7/2025,30.10,10.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hicharame,7/7/2025,10.02,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),7/7/2025,15.01,6.02,0.00,0.00,0.00,2.84,0.00,0.00,1.25,0.00,0.00
Plaza Américas_Malecón,Super Salads,7/7/2025,46.01,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Happy Land,7/7/2025,0.00,4.02,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,7/7/2025,45.00,11.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Malecón),7/7/2025,32.10,12.14,0.00,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Olive Garden,7/7/2025,50.10,18.10,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Unorame,7/7/2025,36.00,11.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,7/7/2025,3.02,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Américas),7/7/2025,30.60,12.16,0.00,0.00,0.00,2.02,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr. (Malecón),7/7/2025,30.00,12.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,7/7/2025,120.00,19.25,0.00,0.00,0.00,2.42,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Twin Peaks,7/7/2025,26.12,11.16,5.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Palapita,7/7/2025,30.30,12.14,0.00,0.00,0.00,0.00,1.09,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Dolce Bisquet,7/7/2025,27.06,6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,7/7/2025,27.10,8.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,7/7/2025,26.10,10.14,5.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,iHop,7/7/2025,40.10,7.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,7/7/2025,13.60,8.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Ciudad Maderas,7/7/2025,5.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,KFC,7/7/2025,22.80,11.55,6.15,0.30,0.00,0.20,0.30,0.00,0.00,0.00,0.00
Plaza Mall,Las Delicias,7/7/2025,1.75,7.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,7/7/2025,5.80,9.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Michoacana,7/7/2025,5.40,3.15,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Las Delicias,7/7/2025,0.00,2.80,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,KFC,7/7/2025,2.05,10.00,10.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,7/7/2025,11.50,5.55,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Las Delicias,7/7/2025,0.00,2.00,8.70,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00
Plaza Mall,Shasa,7/7/2025,0.00,3.20,7.55,0.00,0.00,1.70,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Happy Land,7/7/2025,0.00,5.80,11.00,0.10,0.00,0.00,0.55,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),7/7/2025,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,2.98,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),7/7/2025,12.30,4.04,0.00,0.00,0.00,0.00,0.00,0.00,2.36,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,7/7/2025,2.10,15.20,0.00,0.00,0.00,0.00,0.00,0.00,6.21,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,7/7/2025,9.88,6.94,2.55,1.45,0.00,0.00,0.00,0.00,7.34,0.00,0.00
Plaza Mall,Plaza TECNOLOGIA,7/7/2025,0.00,48.80,10.25,0.40,0.00,0.00,3.75,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,7/7/2025,12.95,4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,YOI KAZOKU,7/7/2025,27.85,5.95,0.50,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,7/7/2025,32.70,4.25,1.50,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00
Plaza Mall,Uno Ramen,7/7/2025,13.85,4.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,7/7/2025,11.55,4.10,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,7/7/2025,43.75,4.75,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,7/7/2025,23.85,3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,7/7/2025,6.30,3.85,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Farmacia SIMILARES,7/7/2025,0.00,2.60,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00
Plaza Mall,El Globo,7/7/2025,2.35,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Américas),7/7/2025,0.00,98.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Malecón),8/7/2025,10.00,79.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP PASILLOS,8/7/2025,0.00,74.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP BAÑOS,8/7/2025,0.00,25.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP GOURMET,8/7/2025,0.00,41.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP ADMINISTRACIÓN/OFICINAS,8/7/2025,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,8/7/2025,0.00,0.00,10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hicharame,8/7/2025,10.01,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,8/7/2025,99.10,15.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,8/7/2025,24.12,8.10,6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Ciudad Maderas,8/7/2025,4.00,7.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,GRAN PUERTO DEL MAR,8/7/2025,35.50,9.67,0.00,1.10,0.00,0.00,0.00,0.00,14.89,0.00,0.00
Plaza Puerto Cancún,BUFFALO WILD WINGS,8/7/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,BOA LIVE THE RAID,8/7/2025,31.00,6.78,0.00,0.00,0.00,0.95,0.56,0.00,0.00,0.74,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,8/7/2025,3.20,7.93,0.00,0.15,0.00,0.00,0.20,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,8/7/2025,16.62,4.05,0.00,1.93,0.00,0.00,1.10,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,MARS BURGUER,8/7/2025,2.90,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PRANA CAFÉ,8/7/2025,3.72,5.10,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.40,0.00
Plaza Puerto Cancún,UTOPIA,8/7/2025,3.00,6.14,0.00,0.00,0.00,0.00,4.68,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,GRAN PUERTO DEL MAR,8/7/2025,6.36,9.69,0.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,8/7/2025,0.00,2.50,0.00,0.00,0.00,1.00,2.22,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PRANA CAFÉ,8/7/2025,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,8/7/2025,3.60,10.45,0.00,0.30,0.00,0.00,0.28,0.00,0.00,0.00,0.00
Plaza Mall,KFC,8/7/2025,9.55,9.75,4.15,0.30,0.00,0.15,0.05,0.00,0.00,0.00,0.00
Plaza Mall,Las Delicias,8/7/2025,0.00,8.60,0.85,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,8/7/2025,0.00,4.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Michoacana,8/7/2025,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Las Delicias,8/7/2025,0.00,1.75,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,KFC,8/7/2025,4.95,8.90,9.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,8/7/2025,7.05,5.15,5.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Happy Land,8/7/2025,0.00,6.10,1.40,0.00,0.00,0.00,0.45,0.00,0.80,0.00,0.00
Plaza Mall,Shasa,8/7/2025,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Top Mart,8/7/2025,0.00,1.05,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),8/7/2025,8.00,9.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),8/7/2025,11.00,11.00,3.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,8/7/2025,30.42,9.64,0.00,2.83,0.00,0.90,1.20,0.00,11.65,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,8/7/2025,21.36,6.71,0.00,0.00,0.00,0.00,0.00,0.00,6.85,0.45,0.00
Plaza Mall,Plaza TECNOLOGIA,8/7/2025,0.00,62.60,24.10,1.50,0.00,0.00,6.80,0.00,0.00,0.00,0.00
Plaza Mall,Uno Ramen,8/7/2025,7.05,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,8/7/2025,24.05,5.30,0.35,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,8/7/2025,10.70,4.20,1.15,0.00,0.00,0.15,0.50,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,8/7/2025,7.10,6.20,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00
Plaza Mall,YOI KAZOKU,8/7/2025,8.30,5.70,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00
Plaza Mall,Uno Ramen,8/7/2025,4.65,1.10,1.35,0.00,0.00,0.85,0.15,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,8/7/2025,15.25,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Toscana,8/7/2025,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,El Globo,8/7/2025,2.85,1.65,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Farmacia SIMILARES,8/7/2025,2.65,3.00,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Américas),8/7/2025,0.00,117.00,109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,GRAN PUERTO DEL MAR,9/7/2025,18.74,12.10,0.00,0.86,0.00,0.00,2.09,0.00,6.37,0.00,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,9/7/2025,5.26,13.64,0.29,1.80,0.00,0.00,0.00,0.00,0.90,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,9/7/2025,7.35,9.52,1.22,0.27,0.00,0.00,0.81,0.00,8.35,0.00,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,9/7/2025,2.06,12.36,0.00,0.00,0.00,0.00,0.80,0.00,0.18,0.00,0.00
Plaza Puerto Cancún,PRANA CAFÉ,9/7/2025,3.21,7.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,STUDIO F (2024),9/7/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),9/7/2025,10.00,9.60,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Malecón),9/7/2025,0.00,110.00,135.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP PASILLOS,9/7/2025,0.00,59.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP BAÑOS,9/7/2025,0.00,16.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP GOURMET,9/7/2025,0.00,124.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP ADMINISTRACIÓN/OFICINAS,9/7/2025,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Steak,9/7/2025,13.10,5.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),9/7/2025,17.00,29.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,9/7/2025,20.10,10.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi Roll,9/7/2025,40.10,12.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Happy Land,9/7/2025,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Unorame,9/7/2025,20.02,3.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,9/7/2025,7.02,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Américas),9/7/2025,27.02,11.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Twin Peaks,9/7/2025,23.10,11.10,10.00,0.00,0.00,2.09,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hicharame,9/7/2025,10.00,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Bubba You (Malecón),9/7/2025,17.00,29.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Malecón),9/7/2025,32.10,12.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Olive Garden,9/7/2025,40.10,12.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr. (Malecón),9/7/2025,22.12,10.10,10.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Toks,9/7/2025,120.10,12.00,6.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,9/7/2025,8.62,6.02,8.24,0.00,0.00,2.04,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Dolce Bisquet,9/7/2025,11.99,22.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,iHop,9/7/2025,40.01,20.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Ciudad Maderas,9/7/2025,0.00,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,KRISPY KREME,9/7/2025,2.60,1.58,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00
Plaza_Américas_Playa,WANG CHONG,9/7/2025,14.24,0.68,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00
Plaza_Américas_Playa,REGALOS MEXICO,9/7/2025,0.00,0.24,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HACHIKO BOBA TEA,9/7/2025,0.82,0.36,0.00,0.00,0.00,0.86,0.16,0.00,0.00,0.20,0.00
Plaza_Américas_Playa,ZAPATERIA PEQUEÑOS,9/7/2025,0.00,0.32,6.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA OLLA,9/7/2025,0.00,0.00,5.80,0.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SUPER NATURISTA,9/7/2025,0.00,0.70,16.12,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00
Plaza_Américas_Playa,MONKEY PAPAS,9/7/2025,6.52,2.86,16.82,0.00,0.26,0.00,0.18,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,DRAGON DORADO,9/7/2025,5.04,2.28,6.46,0.00,0.00,0.62,0.00,0.52,0.00,0.00,0.00
Plaza_Américas_Playa,OPTICAS ESPADA,9/7/2025,0.00,0.36,0.00,0.00,0.10,0.00,0.00,0.04,0.00,0.00,0.00
Plaza_Américas_Playa,SUPER NATURISTA,9/7/2025,0.00,0.00,36.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HANG TEN,9/7/2025,0.00,0.30,0.30,0.00,0.00,0.00,0.00,5.02,0.00,0.00,0.00
Plaza_Américas_Playa,ZAPATERIA FLEXI,9/7/2025,0.00,1.04,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,DOROTHY GAYNOR,9/7/2025,0.00,0.00,12.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,FROSTY ROLL,9/7/2025,0.00,0.46,2.06,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LO TIPICO,9/7/2025,3.98,2.96,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SUBWAY,9/7/2025,5.38,2.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SMART FIT,9/7/2025,0.52,6.23,0.00,0.00,0.00,1.04,0.73,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SANTA CLARA,9/7/2025,0.66,2.22,6.54,0.00,0.06,1.00,0.12,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SHASA,9/7/2025,0.00,8.66,23.86,0.00,0.00,0.00,0.00,3.06,0.00,0.00,0.00
Plaza_Américas_Playa,LA GRAN MURALLA,9/7/2025,43.05,3.48,1.56,0.00,0.00,1.76,0.46,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ALABAMA MAMMA,9/7/2025,31.84,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA PARRILLA,9/7/2025,2.55,5.56,0.00,0.00,0.00,0.69,0.41,0.00,0.46,0.04,0.30
Plaza_Américas_Playa,DOMINOS PIZZA,9/7/2025,13.05,4.59,1.55,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SKECHERS,9/7/2025,0.00,0.00,46.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
